PLAYER_ID,MIN,FGM,FGA,FG3M,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
1627761,1445,2.0,3.0,0.0,4.0,8.0,0.5,2.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,8.0
200794,1107,4.0,10.0,2.0,0.0,0.0,0.0,4.0,6.0,10.0,3.0,1.0,2.0,2.0,2.0,10.0
200746,883,2.0,6.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,3.0,0.0,1.0,0.0,3.0,6.0
1628971,1502,5.0,9.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,5.0,12.0
1628975,1537,3.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,4.0,8.0
1630560,1333,7.0,14.0,1.0,6.0,7.0,0.857,0.0,4.0,4.0,2.0,0.0,1.0,3.0,2.0,21.0
1630556,1598,3.0,8.0,1.0,2.0,2.0,1.0,4.0,1.0,5.0,2.0,0.0,1.0,2.0,1.0,9.0
1630561,1855,4.0,9.0,1.0,4.0,7.0,0.571,0.0,7.0,7.0,2.0,3.0,0.0,2.0,2.0,13.0
1629651,784,1.0,4.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,0.0,0.0,2.0,3.0,6.0,3.0
1630549,834,4.0,7.0,0.0,5.0,7.0,0.714,3.0,3.0,6.0,0.0,2.0,0.0,0.0,2.0,13.0
1629635,802,3.0,3.0,0.0,5.0,5.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,11.0
1629719,720,4.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,9.0
201142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203145,1313,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,5.0
203076,676,2.0,6.0,0.0,2.0,3.0,0.667,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,6.0
201599,1031,1.0,2.0,0.0,5.0,8.0,0.625,0.0,4.0,4.0,1.0,0.0,3.0,1.0,3.0,7.0
1629659,1539,3.0,11.0,1.0,3.0,4.0,0.75,0.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,10.0
1629134,1428,4.0,10.0,1.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,0.0,0.0,2.0,1.0,9.0
201961,1296,3.0,9.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,11.0
1628370,1242,6.0,12.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,15.0
200765,518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
2730,771,3.0,7.0,0.0,5.0,6.0,0.833,5.0,1.0,6.0,0.0,1.0,1.0,2.0,6.0,11.0
1630559,1203,1.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,4.0,3.0
1630555,821,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
1630602,802,4.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0
1628419,743,1.0,1.0,0.0,2.0,4.0,0.5,2.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,4.0
1630644,582,0.0,3.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0
1630243,435,2.0,6.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,5.0
2546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2772,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201566,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201980,629,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627777,1178,2.0,5.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0
203083,1462,6.0,9.0,0.0,7.0,8.0,0.875,5.0,9.0,14.0,3.0,0.0,4.0,5.0,1.0,19.0
203552,1046,6.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,3.0,14.0
1630178,1276,5.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,10.0
1627788,1128,5.0,15.0,1.0,2.0,3.0,0.667,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0
1629680,1257,1.0,5.0,0.0,3.0,4.0,0.75,0.0,3.0,3.0,0.0,2.0,1.0,0.0,4.0,5.0
1629003,1166,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,3.0
1630194,1325,2.0,7.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,0.0,2.0,3.0,1.0,4.0,4.0
1630198,1554,5.0,9.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,18.0
1630203,836,3.0,5.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0
1630531,720,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,4.0
1627885,666,2.0,5.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0
1630565,157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1629646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202699,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627732,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628384,1480,7.0,12.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,21.0
1630567,1485,6.0,10.0,0.0,1.0,2.0,0.5,4.0,5.0,9.0,6.0,2.0,2.0,4.0,4.0,13.0
1630173,1482,6.0,9.0,1.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,2.0,2.0,4.0,1.0,13.0
201609,986,3.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0
1627832,1395,3.0,11.0,1.0,1.0,3.0,0.333,1.0,5.0,6.0,8.0,2.0,0.0,3.0,2.0,8.0
1629139,1012,4.0,7.0,2.0,0.0,0.0,0.0,2.0,5.0,7.0,2.0,1.0,2.0,0.0,0.0,10.0
1630273,439,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0
1629004,1372,4.0,9.0,2.0,3.0,4.0,0.75,2.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,13.0
1630625,1430,3.0,6.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,4.0,1.0,2.0,5.0,2.0,6.0
1630551,1328,7.0,12.0,2.0,1.0,1.0,1.0,4.0,6.0,10.0,3.0,2.0,0.0,0.0,5.0,17.0
1630201,765,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0
1630525,534,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0
1629067,378,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
1626155,157,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1630688,157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
203920,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629617,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203082,1411,2.0,9.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,1.0,2.0,1.0,0.0,3.0,5.0
1630532,1181,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0
1628976,1276,3.0,4.0,1.0,3.0,4.0,0.75,2.0,6.0,8.0,3.0,0.0,0.0,3.0,3.0,10.0
203914,1231,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
1630591,1264,3.0,11.0,2.0,1.0,2.0,0.5,0.0,4.0,4.0,3.0,0.0,2.0,2.0,4.0,9.0
1630181,1338,3.0,7.0,0.0,1.0,2.0,0.5,1.0,5.0,6.0,3.0,1.0,0.0,0.0,1.0,7.0
1629021,1345,5.0,9.0,4.0,2.0,4.0,0.5,0.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,16.0
1630175,1305,6.0,12.0,4.0,0.0,0.0,0.0,1.0,5.0,6.0,6.0,0.0,0.0,3.0,1.0,16.0
1628964,1293,6.0,10.0,1.0,0.0,0.0,0.0,3.0,7.0,10.0,1.0,0.0,4.0,1.0,2.0,13.0
202734,1158,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0
1629649,354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1629755,311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1629678,311,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1630257,311,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
1630288,311,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
203487,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201577,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628369,1516,6.0,16.0,1.0,5.0,5.0,1.0,1.0,8.0,9.0,2.0,3.0,0.0,2.0,2.0,18.0
1627823,1027,1.0,2.0,0.0,4.0,4.0,1.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,6.0
1629057,1175,0.0,7.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,2.0,0.0,2.0,0.0,1.0,1.0
1627759,1583,8.0,16.0,4.0,5.0,6.0,0.833,0.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,25.0
203935,1420,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0
201143,1109,2.0,6.0,1.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,1.0,0.0,1.0,1.0,5.0
1626196,1464,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0
203471,1173,1.0,7.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,2.0,2.0,6.0
1630202,1297,3.0,9.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.0,0.0,2.0,2.0,9.0
1630174,874,4.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0
1629684,584,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0
202683,582,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0
1629641,596,2.0,6.0,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,7.0
1627853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628981,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630573,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629726,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629752,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203953,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629033,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629629,1345,3.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,6.0
1628381,1318,5.0,8.0,0.0,4.0,4.0,1.0,1.0,8.0,9.0,1.0,0.0,0.0,1.0,3.0,14.0
203476,826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0
203992,1404,4.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,1.0,2.0,10.0
1629027,1056,5.0,15.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,14.0
201568,1334,5.0,11.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,14.0
203524,863,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0
1626153,1187,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,0.0,2.0,0.0,6.0
101150,756,4.0,7.0,1.0,4.0,4.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,13.0
1626143,794,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0
1629148,305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1630552,720,1.0,3.0,0.0,2.0,4.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0
1627789,720,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1630219,720,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0
1630536,637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0
1630639,415,2.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0
203991,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629631,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629130,1340,4.0,6.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0
200782,791,2.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0
1628389,876,6.0,8.0,0.0,2.0,4.0,0.5,2.0,3.0,5.0,0.0,1.0,0.0,2.0,1.0,14.0
1629639,1578,9.0,12.0,3.0,5.0,6.0,0.833,0.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,26.0
200768,876,1.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,7.0,1.0,0.0,1.0,1.0,5.0
203473,963,1.0,2.0,0.0,3.0,4.0,0.75,1.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,5.0
1629622,1316,5.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,14.0
1629216,1238,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,1.0,3.0,1.0,6.0
202693,1240,1.0,6.0,0.0,3.0,4.0,0.75,0.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,5.0
1628997,1127,4.0,10.0,1.0,2.0,3.0,0.667,1.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,11.0
1629644,1041,2.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,6.0
1630209,849,2.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0,0.0,0.0,3.0,3.0,4.0
1630585,766,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,5.0
1630606,224,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
1630696,175,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
202710,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627742,1360,5.0,9.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,4.0,2.0,14.0
1630230,1100,3.0,9.0,0.0,3.0,4.0,0.75,3.0,4.0,7.0,2.0,2.0,1.0,2.0,2.0,9.0
1626195,871,1.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,5.0,2.0
202066,891,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0
1628984,1316,2.0,6.0,2.0,3.0,4.0,0.75,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,9.0
1628404,1199,2.0,8.0,1.0,0.0,0.0,0.0,3.0,4.0,7.0,2.0,1.0,0.0,1.0,3.0,5.0
1629638,1239,7.0,13.0,2.0,6.0,8.0,0.75,0.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,22.0
1630530,1819,7.0,16.0,6.0,1.0,2.0,0.5,2.0,4.0,6.0,0.0,0.0,0.0,1.0,1.0,21.0
203107,814,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0
1629637,1204,4.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,2.0,2.0,0.0,8.0
1630529,1116,3.0,7.0,0.0,1.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,0.0,2.0,7.0
1630184,706,4.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,2.0,9.0
1629117,479,0.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0
1629712,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1630631,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629607,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629627,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629006,1154,3.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,9.0
1630183,777,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,6.0,0.0
1626157,858,6.0,9.0,2.0,1.0,2.0,0.5,2.0,5.0,7.0,4.0,0.0,1.0,1.0,2.0,15.0
1630162,1321,4.0,10.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,10.0
1626156,987,6.0,10.0,3.0,4.0,4.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,19.0
1627752,915,4.0,6.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,12.0
1627736,1153,3.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,6.0
1629675,1130,5.0,11.0,0.0,3.0,4.0,0.75,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,13.0
201976,1001,2.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,2.0,0.0,3.0,2.0,5.0
1629020,1022,1.0,2.0,0.0,1.0,2.0,0.5,1.0,6.0,7.0,0.0,1.0,0.0,3.0,3.0,3.0
1629162,883,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0
1627774,606,2.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0
1629669,486,2.0,6.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,5.0
1630233,613,3.0,3.0,0.0,2.0,3.0,0.667,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,8.0
1630195,525,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1630593,503,0.0,2.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0
1628968,286,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1630627,180,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1630665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202330,997,3.0,7.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,7.0
1628970,1227,6.0,12.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,2.0,13.0
203486,910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,0.0,0.0,3.0,4.0,0.0
1630163,1235,7.0,13.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,5.0,2.0,0.0,3.0,1.0,15.0
1626179,1260,3.0,6.0,1.0,4.0,6.0,0.667,0.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,11.0
1626162,818,2.0,6.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,5.0
1629023,1177,5.0,7.0,3.0,1.0,2.0,0.5,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,14.0
202397,606,2.0,3.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,5.0
1629667,1372,5.0,11.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,2.0,2.0,1.0,1.0,1.0,12.0
1630547,1243,7.0,12.0,1.0,5.0,5.0,1.0,1.0,3.0,4.0,2.0,3.0,0.0,4.0,2.0,20.0
1628998,1161,1.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0
1630208,742,1.0,2.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,3.0
1628411,566,0.0,1.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0
1630539,466,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0
